IS_WORKDAY,O_DATA,O_HOUR,O_LINENO,O_MAXSTOP,O_ORDER,O_TERMINALNO,O_UP,O_WEATHER,O_WEEKDAY,after_stop,after_time,after_up,before_stop,before_time,before_up,predHour,predRelative,pred_end_stop_ID,pred_start_stop_ID,time_delta
False,10-29,18,800,51,29146,922560,1,0,7,33,50409.0,1,6,46669.0,1,18:00:00,46800.0,32,6,131.0
False,10-29,8,652,85,29154,903886,1,0,7,82,14408.0,1,47,10741.0,1,8:00:00,10800.0,81,47,59.0
False,10-29,20,628,53,29155,902273,1,0,7,27,57600.0,0,46,53951.0,1,20:00:00,54000.0,50,46,49.0
False,10-29,8,671,41,29167,911411,1,0,7,6,14404.0,0,29,10541.0,1,8:00:00,10800.0,40,29,259.0
False,10-29,10,161,61,29175,904166,0,0,7,61,21608.0,0,56,17876.0,0,10:00:00,18000.0,60,56,124.0
False,10-29,18,459,45,29189,905394,1,0,7,56,17876.0,0,38,46570.0,1,18:00:00,46800.0,43,38,230.0
False,10-29,10,832,30,29216,903477,1,0,7,30,21606.0,1,20,17796.0,1,10:00:00,18000.0,29,20,204.0
False,10-29,8,849,42,29227,903230,0,0,7,7,14400.0,1,21,10740.0,0,8:00:00,10800.0,41,21,60.0
False,10-29,22,851,31,29244,903512,0,0,7,21,10740.0,0,19,61184.0,0,22:00:00,61200.0,27,19,16.0
False,10-29,14,629,53,29248,901574,0,0,7,32,36009.0,0,4,32345.0,0,14:00:00,32400.0,31,4,55.0
False,10-29,16,640,41,29259,903190,1,0,7,16,43200.0,0,31,39554.0,1,16:00:00,39600.0,40,31,46.0
False,10-29,8,339,14,29264,901003,1,0,7,14,14403.0,0,7,10711.0,1,8:00:00,10800.0,13,7,89.0
False,10-29,10,851,31,29267,903502,0,0,7,28,21605.0,0,18,17855.0,0,10:00:00,18000.0,27,19,145.0
False,10-29,12,610,36,29271,906379,1,0,7,14,28801.0,0,26,25191.0,1,12:00:00,25200.0,33,26,9.0
False,10-29,16,685,44,29275,902515,1,0,7,43,43207.0,1,26,39580.0,1,16:00:00,39600.0,42,26,20.0
False,10-29,12,707,25,29295,905912,0,0,7,25,28803.0,0,9,25102.0,0,12:00:00,25200.0,24,9,98.0
False,10-29,14,800,51,29296,922539,0,0,7,9,25102.0,0,41,32356.0,0,14:00:00,32400.0,49,41,44.0
False,10-29,8,95,23,29305,921608,1,0,7,21,14404.0,0,14,10785.0,1,8:00:00,10800.0,22,14,15.0
False,10-29,20,862,31,29307,932610,0,0,7,11,57607.0,1,14,53949.0,0,20:00:00,54000.0,32,14,51.0
False,10-29,18,902,25,29313,905276,0,0,7,25,50401.0,0,11,46640.0,0,18:00:00,46800.0,24,11,160.0
False,10-29,10,48,53,29322,963854,0,0,7,6,21607.0,0,40,17913.0,0,10:00:00,18000.0,48,40,87.0
False,10-29,8,961,37,29328,903072,1,0,7,13,14401.0,0,17,10691.0,1,8:00:00,10800.0,35,17,109.0
False,10-29,18,907,34,29338,905513,0,0,7,34,50402.0,0,13,46675.0,0,18:00:00,46800.0,33,13,125.0
False,10-29,22,850,39,29345,906984,0,0,7,13,46675.0,0,26,61082.0,0,22:00:00,61200.0,38,26,118.0
False,10-29,14,599,20,29347,906308,0,0,7,6,36003.0,1,5,32290.0,0,14:00:00,32400.0,19,5,110.0
False,10-29,18,602,47,29348,901780,0,0,7,12,50403.0,1,39,46713.0,0,18:00:00,46800.0,44,40,87.0
False,10-29,18,725,21,29359,903062,0,0,7,21,50407.0,0,4,46732.0,0,18:00:00,46800.0,20,4,68.0
False,10-29,16,872,47,29360,902300,0,0,7,47,43200.0,0,27,39546.0,0,16:00:00,39600.0,46,27,54.0
False,10-29,10,15,18,29362,901759,0,0,7,18,21601.0,0,10,17880.0,0,10:00:00,18000.0,17,10,120.0
False,10-29,12,652,85,29382,903886,0,0,7,85,28803.0,0,64,25115.0,0,12:00:00,25200.0,84,64,85.0
False,10-29,10,954,42,29383,907433,0,0,7,41,21609.0,0,27,17946.0,0,10:00:00,18000.0,40,27,54.0
False,10-29,8,602,47,29404,901786,1,0,7,17,14408.0,0,32,10718.0,1,8:00:00,10800.0,46,32,82.0
False,10-29,8,856,42,29409,906882,0,0,7,26,14409.0,0,2,10751.0,0,8:00:00,10800.0,25,2,49.0
False,10-29,16,186,45,29413,904436,0,0,7,42,43209.0,0,12,39553.0,0,16:00:00,39600.0,41,12,47.0
False,10-29,12,693,37,29414,921093,0,0,7,11,28808.0,1,26,25187.0,0,12:00:00,25200.0,36,26,13.0
False,10-29,18,908,48,29415,900916,0,0,7,10,50403.0,1,42,46690.0,0,18:00:00,46800.0,46,42,110.0
False,10-29,8,855,47,29425,902388,1,0,7,47,14400.0,1,13,10770.0,1,8:00:00,10800.0,46,13,30.0
False,10-29,8,866,39,29440,905589,0,0,7,38,14409.0,0,10,10756.0,0,8:00:00,10800.0,37,10,44.0
False,10-29,18,838,45,29447,921508,1,0,7,45,50400.0,1,32,46742.0,1,18:00:00,46800.0,44,32,58.0
False,10-29,22,47,52,29448,906232,0,0,7,32,46742.0,1,35,61175.0,0,22:00:00,61200.0,51,35,25.0
False,10-29,12,812,29,29456,906641,1,0,7,25,28809.0,1,2,25192.0,1,12:00:00,25200.0,24,2,8.0
False,10-29,20,22,30,29467,912207,1,0,7,2,25192.0,1,20,53966.0,1,20:00:00,54000.0,29,20,34.0
False,10-29,20,600,27,29480,912249,1,0,7,26,57609.0,1,21,53837.0,1,20:00:00,54000.0,25,21,163.0
False,10-29,20,841,43,29483,900868,0,0,7,17,57604.0,1,38,53905.0,0,20:00:00,54000.0,42,38,95.0
False,10-29,8,693,37,29489,907418,1,0,7,36,14406.0,1,18,10587.0,1,8:00:00,10800.0,35,18,213.0
False,10-29,10,657,47,29502,921125,0,0,7,35,21606.0,0,9,17928.0,0,10:00:00,18000.0,34,9,72.0
False,10-29,18,655,34,29510,904616,0,0,7,12,50402.0,1,10,46771.0,0,18:00:00,46800.0,33,10,29.0
False,10-29,12,592,26,29516,906715,1,0,7,23,28809.0,1,17,25149.0,1,12:00:00,25200.0,22,17,51.0
False,10-29,18,208,46,29518,905648,0,0,7,35,50404.0,0,24,46774.0,0,18:00:00,46800.0,34,24,26.0
False,10-29,16,642,42,29519,903000,1,0,7,14,43202.0,0,33,39581.0,1,16:00:00,39600.0,40,33,19.0
False,10-29,16,804,26,29533,905249,1,0,7,24,43208.0,1,4,39482.0,1,16:00:00,39600.0,23,4,118.0
False,10-29,14,619,44,29537,904721,1,0,7,42,36007.0,1,24,32370.0,1,14:00:00,32400.0,37,24,30.0
False,10-29,18,687,41,29543,931267,0,0,7,10,50406.0,1,20,46741.0,0,18:00:00,46800.0,40,20,59.0
False,10-29,10,613,21,29547,904669,1,0,7,2,21609.0,0,8,17989.0,1,10:00:00,18000.0,20,8,11.0
False,10-29,10,42,19,29554,942315,0,0,7,2,21605.0,1,12,17950.0,0,10:00:00,18000.0,16,12,50.0
False,10-29,8,643,32,29557,963803,1,0,7,15,14403.0,0,27,10611.0,1,8:00:00,10800.0,31,27,189.0
False,10-29,16,628,53,29560,902258,0,0,7,52,43204.0,0,28,39461.0,0,16:00:00,39600.0,51,28,139.0
False,10-29,16,634,35,29561,912234,1,0,7,33,43202.0,1,8,39509.0,1,16:00:00,39600.0,32,8,91.0
False,10-29,14,571,23,29562,907389,0,0,7,18,36006.0,1,16,32332.0,0,14:00:00,32400.0,22,16,68.0
False,10-29,16,760,28,29564,901900,1,0,7,2,43206.0,0,8,39529.0,1,16:00:00,39600.0,26,8,71.0
False,10-29,8,908,48,29565,900899,1,0,7,48,14409.0,1,29,10699.0,1,8:00:00,10800.0,47,29,101.0
False,10-29,16,609,46,29577,900957,0,0,7,2,43204.0,1,35,39423.0,0,16:00:00,39600.0,45,35,177.0
False,10-29,12,685,44,29586,902528,0,0,7,44,28808.0,0,39,25028.0,0,12:00:00,25200.0,43,39,172.0
False,10-29,18,607,43,29591,906337,0,0,7,2,50402.0,1,22,46789.0,0,18:00:00,46800.0,26,22,11.0
False,10-29,22,806,35,29621,906532,1,0,7,22,46789.0,0,2,61190.0,1,22:00:00,61200.0,31,2,10.0
False,10-29,10,652,85,29625,903934,0,0,7,6,21609.0,1,79,17821.0,0,10:00:00,18000.0,84,79,179.0
False,10-29,12,836,36,29631,905208,0,0,7,34,28858.0,0,10,25132.0,0,12:00:00,25200.0,33,10,68.0
False,10-29,18,682,31,29646,906119,1,0,7,8,50400.0,0,20,46728.0,1,18:00:00,46800.0,30,20,72.0
False,10-29,16,629,53,29653,901584,1,0,7,53,43209.0,1,21,39585.0,1,16:00:00,39600.0,52,21,15.0
False,10-29,16,606,41,29654,900513,1,0,7,9,43206.0,0,30,39423.0,1,16:00:00,39600.0,39,30,177.0
False,10-29,12,847,48,29655,906676,0,0,7,48,28805.0,0,40,25178.0,0,12:00:00,25200.0,47,40,22.0
False,10-29,20,906,40,29660,905152,0,0,7,37,57600.0,0,11,53903.0,0,20:00:00,54000.0,36,11,97.0
False,10-29,18,871,41,29699,906832,1,0,7,10,50406.0,0,28,46794.0,1,18:00:00,46800.0,39,28,6.0
False,10-29,20,61002,24,29706,900985,1,0,7,28,46794.0,1,16,53924.0,1,20:00:00,54000.0,22,16,76.0
False,10-29,16,804,26,29721,911512,0,0,7,24,43201.0,0,8,39519.0,0,16:00:00,39600.0,23,8,81.0
False,10-29,14,214,29,29727,900425,0,0,7,12,36004.0,1,12,32308.0,0,14:00:00,32400.0,28,12,92.0
False,10-29,8,804,26,29733,911536,0,0,7,24,14403.0,0,12,10753.0,0,8:00:00,10800.0,23,12,47.0
False,10-29,8,868,37,29738,900843,1,0,7,37,14449.0,1,20,10764.0,1,8:00:00,10800.0,36,20,36.0
False,10-29,8,800,51,29749,922541,1,0,7,4,14400.0,0,44,10770.0,1,8:00:00,10800.0,50,44,30.0
False,10-29,14,592,26,29752,906724,1,0,7,23,36008.0,1,13,32328.0,1,14:00:00,32400.0,22,13,72.0
False,10-29,8,613,21,29762,905701,0,0,7,21,16841.0,1,16,10739.0,0,8:00:00,10800.0,20,16,61.0
False,10-29,14,850,39,29774,906816,0,0,7,36,36001.0,0,10,32365.0,0,14:00:00,32400.0,35,10,35.0
False,10-29,10,573,35,29775,904842,1,0,7,28,21607.0,0,29,17993.0,1,10:00:00,18000.0,34,29,7.0
False,10-29,18,657,47,29783,921128,1,0,7,47,50401.0,1,21,46765.0,1,18:00:00,46800.0,46,21,35.0
False,10-29,8,859,62,29792,900470,1,0,7,27,14400.0,0,48,10765.0,1,8:00:00,10800.0,59,48,35.0
False,10-29,16,867,36,29795,900370,1,0,7,33,43200.0,1,10,39424.0,1,16:00:00,39600.0,32,10,176.0
False,10-29,10,954,42,29813,907434,0,0,7,40,21607.0,0,19,17887.0,0,10:00:00,18000.0,39,20,113.0
False,10-29,10,662,43,29817,900644,1,0,7,34,21605.0,1,4,17958.0,1,10:00:00,18000.0,33,4,42.0
False,10-29,10,707,25,29837,905917,1,0,7,18,21609.0,0,15,17838.0,1,10:00:00,18000.0,24,15,162.0
False,10-29,12,30,24,29839,942288,0,0,7,24,36009.0,0,17,25079.0,0,12:00:00,25200.0,23,17,121.0
False,10-29,20,682,31,29841,906113,1,0,7,11,57601.0,0,22,53802.0,1,20:00:00,54000.0,30,22,198.0
False,10-29,8,840,36,29845,903101,1,0,7,2,14405.0,0,16,10761.0,1,8:00:00,10800.0,35,16,39.0
False,10-29,16,30,24,29852,942293,0,0,7,4,43207.0,1,10,39504.0,0,16:00:00,39600.0,23,10,96.0
False,10-29,20,673,44,29857,901701,0,0,7,9,57604.0,1,31,53865.0,0,20:00:00,54000.0,43,31,135.0
False,10-29,14,569,29,29858,901747,0,0,7,19,36002.0,1,23,32360.0,0,14:00:00,32400.0,28,23,40.0
False,10-29,18,679,36,29859,906446,0,0,7,29,50404.0,0,2,46773.0,0,18:00:00,46800.0,28,2,27.0
False,10-29,12,631,45,29866,904139,0,0,7,44,29020.0,0,25,25073.0,0,12:00:00,25200.0,43,25,127.0
False,10-29,10,621,43,29868,902962,0,0,7,42,21600.0,0,18,17989.0,0,10:00:00,18000.0,41,18,11.0
False,10-29,22,600,27,29869,905267,1,0,7,18,17989.0,0,13,61166.0,1,22:00:00,61200.0,25,13,34.0
False,10-29,22,856,42,29874,906878,0,0,7,13,61166.0,1,14,61127.0,0,22:00:00,61200.0,41,14,73.0
False,10-29,12,600,26,29881,912373,1,0,7,25,28803.0,1,8,25189.0,1,12:00:00,25200.0,24,8,11.0
False,10-29,12,686,62,29889,906002,1,0,7,38,28802.0,1,13,25193.0,1,12:00:00,25200.0,37,13,7.0
False,10-29,12,800,51,29892,922560,0,0,7,44,28804.0,0,17,25177.0,0,12:00:00,25200.0,43,17,23.0
False,10-29,8,215,41,29893,903973,1,0,7,10,14409.0,0,21,10772.0,1,8:00:00,10800.0,39,21,28.0
False,10-29,10,671,41,29908,911408,1,0,7,5,21600.0,0,33,17890.0,1,10:00:00,18000.0,40,33,110.0
False,10-29,12,22,30,29923,912205,0,0,7,16,28803.0,1,16,25109.0,0,12:00:00,25200.0,29,16,91.0
False,10-29,20,642,42,29924,903002,1,0,7,16,57600.0,0,35,53919.0,1,20:00:00,54000.0,40,35,81.0
False,10-29,20,681,36,29933,907252,0,0,7,3,57606.0,1,25,53894.0,0,20:00:00,54000.0,34,25,106.0
False,10-29,16,836,36,29936,905214,1,0,7,35,43203.0,1,17,39365.0,1,16:00:00,39600.0,34,17,235.0
False,10-29,12,911,34,29937,907323,0,0,7,10,28805.0,1,27,25165.0,0,12:00:00,25200.0,32,27,35.0
False,10-29,16,659,65,29940,905948,1,0,7,64,43208.0,1,46,39579.0,1,16:00:00,39600.0,63,46,21.0
False,10-29,14,829,29,29966,903420,1,0,7,18,36000.0,0,22,32309.0,1,14:00:00,32400.0,28,22,91.0
False,10-29,14,857,39,29972,904031,0,0,7,39,36006.0,0,11,32180.0,0,14:00:00,32400.0,38,11,220.0
False,10-29,22,907,34,29983,905530,1,0,7,11,32180.0,0,16,61132.0,1,22:00:00,61200.0,32,16,68.0
False,10-29,16,711,47,29986,906945,0,0,7,5,43205.0,1,35,39563.0,0,16:00:00,39600.0,45,35,37.0
False,10-29,14,903,34,29999,905557,1,0,7,2,36006.0,0,22,32397.0,1,14:00:00,32400.0,33,22,3.0
False,10-29,12,806,35,30010,906545,0,0,7,7,28805.0,1,18,25171.0,0,12:00:00,25200.0,34,18,29.0
False,10-29,16,711,47,30016,906939,1,0,7,47,43205.0,1,10,39579.0,1,16:00:00,39600.0,19,10,21.0
False,10-29,8,867,36,30021,900360,1,0,7,33,14402.0,1,4,10688.0,1,8:00:00,10800.0,32,4,112.0
False,10-29,10,962,38,30030,903142,0,0,7,37,21609.0,0,16,17622.0,0,10:00:00,18000.0,36,16,378.0
False,10-29,16,676,50,30036,904686,0,0,7,17,43204.0,1,45,39483.0,0,16:00:00,39600.0,49,45,117.0
False,10-29,10,30,24,30038,942310,0,0,7,24,21604.0,0,14,17910.0,0,10:00:00,18000.0,23,14,90.0
False,10-29,16,459,45,30042,905394,0,0,7,11,43200.0,1,29,39399.0,0,16:00:00,39600.0,44,29,201.0
False,10-29,8,872,47,30062,902282,1,0,7,15,14400.0,0,39,10780.0,1,8:00:00,10800.0,43,39,20.0
False,10-29,14,61102,51,30077,906370,1,0,7,46,36000.0,1,22,32317.0,1,14:00:00,32400.0,45,22,83.0
False,10-29,20,153,21,30078,904126,0,0,7,4,57604.0,0,14,53979.0,0,20:00:00,54000.0,20,14,21.0
False,10-29,18,851,31,30086,903512,1,0,7,6,50409.0,0,10,46791.0,1,18:00:00,46800.0,29,10,9.0
False,10-29,8,916,24,30088,905487,0,0,7,24,14407.0,0,15,10781.0,0,8:00:00,10800.0,23,15,19.0
False,10-29,12,672,39,30093,902494,0,0,7,6,28805.0,1,31,25152.0,0,12:00:00,25200.0,38,31,48.0
False,10-29,16,830,27,30096,907119,1,0,7,3,43202.0,0,19,39564.0,1,16:00:00,39600.0,26,19,36.0
False,10-29,10,665,39,30106,906068,0,0,7,34,21603.0,0,10,17995.0,0,10:00:00,18000.0,33,10,5.0
False,10-29,8,842,29,30110,900975,1,0,7,11,14437.0,0,10,10742.0,1,8:00:00,10800.0,25,10,58.0
False,10-29,16,203,24,30112,905787,0,0,7,17,43206.0,0,17,39565.0,0,16:00:00,39600.0,23,17,35.0
False,10-29,16,652,85,30118,903937,1,0,7,43,43205.0,1,13,39549.0,1,16:00:00,39600.0,42,13,51.0
False,10-29,22,22,30,30119,912216,1,0,7,13,39549.0,1,20,61115.0,1,22:00:00,61200.0,29,20,85.0
False,10-29,12,47,52,30126,906231,0,0,7,45,28809.0,0,25,24979.0,0,12:00:00,25200.0,44,25,221.0
False,10-29,8,652,85,30132,903883,1,0,7,70,14402.0,1,36,10762.0,1,8:00:00,10800.0,69,36,38.0
False,10-29,16,904,42,30134,905142,1,0,7,10,43203.0,0,20,39499.0,1,16:00:00,39600.0,36,20,101.0
False,10-29,10,47,52,30139,906231,0,0,7,4,21609.0,0,40,17918.0,0,10:00:00,18000.0,51,40,82.0
False,10-29,20,643,32,30152,963819,1,0,7,20,57604.0,0,27,53902.0,1,20:00:00,54000.0,31,27,98.0
False,10-29,22,653,40,30153,900196,0,0,7,27,53902.0,1,22,61187.0,0,22:00:00,61200.0,39,22,13.0
False,10-29,16,594,28,30157,904957,0,0,7,21,43207.0,1,17,39562.0,0,16:00:00,39600.0,27,17,38.0
False,10-29,12,903,34,30161,906224,1,0,7,34,28801.0,1,10,25171.0,1,12:00:00,25200.0,33,10,29.0
False,10-29,20,304,17,30166,922512,1,0,7,7,57605.0,0,4,53954.0,1,20:00:00,54000.0,16,4,46.0
False,10-29,10,37,33,30178,912324,1,0,7,5,21607.0,0,13,17969.0,1,10:00:00,18000.0,32,13,31.0
False,10-29,10,849,42,30180,903243,0,0,7,8,21603.0,1,28,17953.0,0,10:00:00,18000.0,41,28,47.0
False,10-29,10,716,19,30207,902325,1,0,7,10,21602.0,0,12,17912.0,1,10:00:00,18000.0,18,12,88.0
False,10-29,8,842,29,30212,900961,1,0,7,4,14407.0,0,2,10113.0,1,8:00:00,10800.0,25,2,687.0
False,10-29,12,713,25,30216,907168,0,0,7,25,28803.0,0,11,25157.0,0,12:00:00,25200.0,24,11,43.0
False,10-29,22,668,42,30219,902906,1,0,7,11,25157.0,0,14,61152.0,1,22:00:00,61200.0,41,14,48.0
False,10-29,12,663,34,30221,901433,1,0,7,31,28808.0,1,14,25170.0,1,12:00:00,25200.0,30,14,30.0
False,10-29,10,672,39,30228,932346,0,0,7,39,21602.0,0,18,17984.0,0,10:00:00,18000.0,38,18,16.0
False,10-29,20,808,49,30238,900253,1,0,7,37,57603.0,1,3,53756.0,1,20:00:00,54000.0,36,3,244.0
False,10-29,8,962,38,30245,903136,1,0,7,28,14400.0,1,2,10780.0,1,8:00:00,10800.0,27,2,20.0
False,10-29,12,692,23,30250,905282,1,0,7,19,28801.0,1,4,25116.0,1,12:00:00,25200.0,18,4,84.0
False,10-29,10,700,38,30256,906438,1,0,7,33,21609.0,1,27,17945.0,1,10:00:00,18000.0,32,27,55.0
False,10-29,8,679,36,30275,906449,0,0,7,18,14414.0,1,25,10724.0,0,8:00:00,10800.0,34,26,76.0
False,10-29,16,652,85,30277,903897,0,0,7,56,43204.0,0,24,39534.0,0,16:00:00,39600.0,55,24,66.0
False,10-29,8,812,29,30287,906173,0,0,7,21,14404.0,1,22,10781.0,0,8:00:00,10800.0,28,22,19.0
False,10-29,20,668,42,30308,902916,1,0,7,40,57609.0,1,9,53962.0,1,20:00:00,54000.0,39,9,38.0
False,10-29,8,61101,26,30309,902023,0,0,7,2,14402.0,1,11,10622.0,0,8:00:00,10800.0,18,11,178.0
False,10-29,12,643,32,30319,963801,0,0,7,31,28802.0,0,24,25139.0,0,12:00:00,25200.0,30,24,61.0
False,10-29,12,402,27,30320,904068,1,0,7,27,28807.0,1,13,25047.0,1,12:00:00,25200.0,26,13,153.0
False,10-29,20,871,41,30324,906837,1,0,7,18,57604.0,0,29,53894.0,1,20:00:00,54000.0,39,30,106.0
False,10-29,18,672,39,30328,902497,1,0,7,10,50408.0,0,23,46745.0,1,18:00:00,46800.0,37,23,55.0
False,10-29,12,666,19,30332,901418,1,0,7,2,28802.0,0,10,25085.0,1,12:00:00,25200.0,15,10,115.0
False,10-29,10,909,33,30338,907310,0,0,7,15,21605.0,1,26,17640.0,0,10:00:00,18000.0,31,26,360.0
False,10-29,18,665,39,30373,906083,0,0,7,39,50400.0,0,11,46762.0,0,18:00:00,46800.0,38,11,38.0
False,10-29,16,907,34,30375,905537,0,0,7,32,43205.0,0,11,39579.0,0,16:00:00,39600.0,31,11,21.0
False,10-29,12,662,43,30391,900633,0,0,7,43,28809.0,0,35,25185.0,0,12:00:00,25200.0,42,35,15.0
False,10-29,14,616,34,30395,931259,0,0,7,2,36000.0,1,18,32285.0,0,14:00:00,32400.0,33,18,115.0
False,10-29,16,828,23,30406,901970,1,0,7,5,43200.0,0,23,39261.0,0,16:00:00,39600.0,21,3,339.0
False,10-29,18,861,40,30419,905903,1,0,7,24,50402.0,1,3,46742.0,1,18:00:00,46800.0,23,3,58.0
False,10-29,16,652,85,30436,903904,0,0,7,5,43207.0,1,76,39272.0,0,16:00:00,39600.0,84,76,328.0
False,10-29,14,705,69,30449,907374,1,0,7,50,36001.0,1,13,32279.0,1,14:00:00,32400.0,49,14,121.0
False,10-29,8,662,43,30455,900628,0,0,7,43,14408.0,0,15,10742.0,0,8:00:00,10800.0,42,15,58.0
False,10-29,16,186,45,30460,906504,0,0,7,45,43205.0,0,37,39357.0,0,16:00:00,39600.0,44,37,243.0
False,10-29,20,916,24,30463,905490,0,0,7,3,57602.0,1,16,53914.0,0,20:00:00,54000.0,23,16,86.0
False,10-29,12,645,31,30472,901853,0,0,7,4,28808.0,1,11,25104.0,0,12:00:00,25200.0,30,11,96.0
False,10-29,10,916,24,30473,905486,1,0,7,13,21607.0,0,14,17931.0,1,10:00:00,18000.0,23,14,69.0
False,10-29,16,47,53,30483,906234,0,0,7,50,43200.0,0,42,39426.0,0,16:00:00,39600.0,49,42,174.0
False,10-29,14,871,41,30484,906829,0,0,7,41,36005.0,0,22,32362.0,0,14:00:00,32400.0,40,22,38.0
False,10-29,20,681,36,30496,907284,1,0,7,36,57601.0,1,21,53725.0,1,20:00:00,54000.0,34,21,275.0
False,10-29,16,838,45,30499,921513,1,0,7,9,43202.0,0,36,39565.0,1,16:00:00,39600.0,44,37,35.0
False,10-29,8,61101,26,30504,902025,0,0,7,19,14401.0,0,7,9497.0,0,8:00:00,10800.0,18,7,1303.0
False,10-29,10,725,21,30505,903439,1,0,7,7,21631.0,0,2,17987.0,1,10:00:00,18000.0,20,2,13.0
False,10-29,12,628,53,30508,902265,1,0,7,13,28803.0,0,44,25193.0,1,12:00:00,25200.0,50,44,7.0
False,10-29,10,675,40,30522,905234,1,0,7,33,21604.0,1,14,17975.0,1,10:00:00,18000.0,32,14,25.0
False,10-29,20,857,39,30529,906472,1,0,7,32,57607.0,1,2,53984.0,1,20:00:00,54000.0,31,2,16.0
False,10-29,12,856,42,30530,906884,1,0,7,35,28805.0,1,11,25097.0,1,12:00:00,25200.0,34,12,103.0
False,10-29,14,607,43,30558,906345,1,0,7,43,36001.0,1,15,32374.0,1,14:00:00,32400.0,42,15,26.0
False,10-29,18,656,38,30563,902340,1,0,7,10,50406.0,0,16,46693.0,1,18:00:00,46800.0,34,16,107.0
False,10-29,18,706,50,30570,906552,0,0,7,9,50400.0,1,34,46755.0,0,18:00:00,46800.0,49,34,45.0
False,10-29,18,37,33,30574,912319,0,0,7,32,50403.0,0,15,46733.0,0,18:00:00,46800.0,31,15,67.0
False,10-29,18,869,43,30588,903454,0,0,7,34,50402.0,0,3,46722.0,0,18:00:00,46800.0,33,3,78.0
False,10-29,10,606,41,30592,900509,0,0,7,14,21602.0,1,28,17982.0,0,10:00:00,18000.0,40,28,18.0
False,10-29,14,665,39,30594,906086,0,0,7,39,36004.0,0,17,32332.0,0,14:00:00,32400.0,38,17,68.0
False,10-29,18,901,38,30595,902871,1,0,7,30,50403.0,1,5,46613.0,1,18:00:00,46800.0,29,5,187.0
False,10-29,8,50,18,30597,932548,1,0,7,17,14403.0,1,3,10792.0,1,8:00:00,10800.0,16,3,8.0
False,10-29,16,954,42,30602,907423,0,0,7,34,43200.0,0,7,39548.0,0,16:00:00,39600.0,26,7,52.0
False,10-29,18,838,45,30609,921502,1,0,7,41,50403.0,1,6,46681.0,1,18:00:00,46800.0,40,6,119.0
False,10-29,8,804,26,30636,911511,0,0,7,2,14409.0,1,19,10657.0,0,8:00:00,10800.0,23,19,143.0
False,10-29,20,829,29,30640,903562,0,0,7,19,10657.0,0,15,53986.0,0,20:00:00,54000.0,27,15,14.0
False,10-29,8,872,47,30650,902300,0,0,7,47,14409.0,0,26,10749.0,0,8:00:00,10800.0,46,26,51.0
False,10-29,12,804,26,30664,905249,0,0,7,10,28800.0,1,19,25086.0,0,12:00:00,25200.0,23,19,114.0
False,10-29,18,96,45,30675,907079,1,0,7,11,50400.0,0,39,46734.0,1,18:00:00,46800.0,44,39,66.0
False,10-29,16,912,36,30676,907327,1,0,7,36,43205.0,1,22,39577.0,1,16:00:00,39600.0,35,22,23.0
False,10-29,8,867,36,30680,900353,0,0,7,6,14409.0,1,23,10711.0,0,8:00:00,10800.0,35,23,89.0
False,10-29,10,6012,36,30691,902567,1,0,7,15,21609.0,0,33,17893.0,1,10:00:00,18000.0,39,33,107.0
False,10-29,10,600,26,30694,912373,1,0,7,25,21609.0,1,7,17908.0,1,10:00:00,18000.0,24,7,92.0
False,10-29,16,639,37,30697,901808,1,0,7,22,43207.0,0,32,39559.0,1,16:00:00,39600.0,36,32,41.0
False,10-29,22,852,35,30708,902676,0,0,7,32,39559.0,1,22,61070.0,0,22:00:00,61200.0,34,22,130.0
False,10-29,20,912,36,30714,907332,0,0,7,22,61070.0,0,16,53882.0,0,20:00:00,54000.0,35,16,118.0
False,10-29,12,642,41,30728,902995,1,0,7,14,28804.0,0,36,25126.0,1,12:00:00,25200.0,40,36,74.0
False,10-29,18,687,41,30730,931272,1,0,7,35,50409.0,1,3,46703.0,1,18:00:00,46800.0,34,3,97.0
False,10-29,20,901,38,30731,902871,0,0,7,35,57605.0,0,15,53834.0,0,20:00:00,54000.0,34,15,166.0
False,10-29,10,9,26,30737,904327,0,0,7,10,21600.0,1,14,17890.0,0,10:00:00,18000.0,25,14,110.0
False,10-29,22,836,36,30753,905218,1,0,7,14,17890.0,0,14,61127.0,1,22:00:00,61200.0,24,14,73.0
False,10-29,20,872,47,30756,902293,1,0,7,41,57604.0,1,9,53884.0,1,20:00:00,54000.0,39,9,116.0
False,10-29,10,656,38,30759,904178,0,0,7,33,21608.0,0,6,17951.0,0,10:00:00,18000.0,32,6,49.0
False,10-29,8,6002,30,30768,900339,1,0,7,30,14400.0,1,21,10798.0,1,8:00:00,10800.0,29,21,2.0
False,10-29,20,665,39,30797,906075,1,0,7,39,57601.0,1,12,53738.0,1,20:00:00,54000.0,38,12,262.0
False,10-29,8,662,43,30810,900634,0,0,7,39,14402.0,0,8,10758.0,0,8:00:00,10800.0,38,8,42.0
False,10-29,12,61102,51,30822,906363,1,0,7,4,28801.0,0,37,25189.0,1,12:00:00,25200.0,50,37,11.0
False,10-29,18,824,42,30825,907218,0,0,7,2,50407.0,1,16,46631.0,0,18:00:00,46800.0,40,16,169.0
False,10-29,14,903,34,30828,905556,1,0,7,34,36004.0,1,4,32334.0,1,14:00:00,32400.0,33,4,66.0
False,10-29,12,903,34,30838,906212,0,0,7,32,28802.0,0,7,25115.0,0,12:00:00,25200.0,31,7,85.0
