O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-29,31,901821,16:00:00,7,21,61;243;315;436;515;580;727;867;1004;1097;1257;1390;1447;1590;1768
10-27,656,942326,9:00:00,3,25,43;173;277;435;543;778;956;1179;1264;1432;1767;1915;2090;2223;2332;2447;2522;2625;2692;2780;3002;3102;3215
10-27,636,907050,9:00:00,16,21,41;75;148;231;410;494
10-27,954,902556,15:00:00,15,41,0;222;376;486;610;688;792;981;1260;1359;1489;1573;1634;1737;1855;1933;2082;2157;2221;2313;2426;2547;2647;2715;2764;2842;2926
10-28,48,963835,8:00:00,6,24,60;264;537;654;797;946;1163;1394;1587;1793;1859;2021;2224;2274;2471;2625;2876;2999;3272
10-31,961,903095,8:00:00,25,35,82;203;294;384;479;549;676;878;996;1102;1265
10-30,697,906704,10:00:00,10,31,86;250;393;506;616;712;803;871;1085;1145;1201;1322;1456;1584;1696;1811;1925;2030;2176;2271;2334;2514
10-27,952,900777,19:00:00,8,30,58;155;225;322;442;550;792;934;1110;1382;1469;1541;1630;1808;1905;2112;2230;2377;2541;2692;2864;2966;3058
10-25,593,906728,7:00:00,16,25,81;242;334;419;498;584;701;804;979;1069
10-29,665,906086,18:00:00,27,38,0;163;324;486;594;697;791;960;1112;1221;1330;1418
10-28,6002,900342,10:00:00,11,28,0;110;240;326;455;718;805;965;1057;1264;1342;1410;1606;1995;2117;2268;2361;2539
10-31,847,906755,10:00:00,18,40,147;301;538;633;714;819;1049;1255;1409;1620;1782;2002;2102;2322;2467;2594;2678;2792;2913;3031;3130;3207;3294
10-29,859,900463,14:00:00,20,50,49;177;270;360;483;683;858;944;1011;1111;1242;1350;1506;1573;1722;1830;1925;2035;2157;2393;2482;2588;2631;2697;2817;2928;3104;3175;3280;3341;3407
10-31,8,906924,22:00:00,13,18,0;141;204;243;317;402
10-28,856,906893,18:00:00,33,41,70;159;266;372;470;601;735;813;934
10-25,954,907447,17:00:00,18,36,48;248;343;592;852;956;1062;1154;1262;1439;1667;1859;2000;2212;2344;2475;2668;2959;3092
10-27,186,904436,17:00:00,36,44,34;334;506;710;902;1162;1455;1619;2030
10-29,856,906671,12:00:00,18,41,112;220;423;588;774;1012;1183;1454;1564;1786;1955;2073;2249;2372;2437;2558;2642;2747;2850;2946;3075;3206;3283;3398
10-27,608,903874,17:00:00,23,45,20;138;346;512;671;858;980;1082;1228;1382;1521;1755;1908;2024;2149;2283;2354;2511;2629;2769;2918;3035;3144
10-27,806,906516,21:00:00,3,31,55;207;348;409;653;759;906;1048;1280;1347;1385;1454;1533;1640;1780;1865;1944;2069;2149;2234;2326;2414;2487;2687;2762;2811;2848;2989;3072
10-28,808,904628,18:00:00,39,47,64;166;276;496;613;717;840;1064;1297
10-25,752,906998,11:00:00,21,28,77;173;317;1052;1420;1822;2030;2133
10-30,592,906714,18:00:00,14,23,73;179;252;330;535;666;779;857;1005;1097
10-29,682,906107,10:00:00,8,30,40;110;178;428;551;674;753;824;946;1025;1137;1227;1272;1332;1510;1578;1925;1997;2134;2295;2349;2447;2579
10-25,837,905356,21:00:00,14,27,72;265;318;371;475;518;564;643;773;921;1061;1130;1301;1403
10-29,803,906602,16:00:00,10,27,70;196;566;637;732;878;1047;1140;1306;1459;1570;1866;1970;2138;2400;2801;3025;3124
10-30,639,901827,16:00:00,20,34,140;273;478;577;765;878;1077;1222;1364;1520;1612;1794;1879;1952;2026
10-28,725,903435,12:00:00,14,20,13;238;333;428;524;670;788
10-30,452,904070,8:00:00,18,25,53;104;469;529;593;692;784;869
10-29,662,900647,18:00:00,26,42,37;87;291;453;619;709;798;978;1262;1349;1449;1528;1584;1682;1760;1953;2015
10-28,6002,904345,8:00:00,18,28,74;153;347;412;466;650;1034;1135;1267;1354;1522
10-27,954,907447,17:00:00,28,41,61;190;280;442;530;607;709;832;961;1067;1151;1211;1303;1398
10-31,842,900970,16:00:00,14,25,25;243;435;680;779;1016;1118;1216;1395;1557;1648;1726
10-26,801,901414,17:00:00,21,38,51;142;255;380;471;610;683;734;827;919;1026;1109;1168;1289;1423;1488;1594;1701
10-31,642,902988,10:00:00,14,35,13;309;458;626;736;956;1067;1251;1512;1607;1749;1957;2180;2290;2431;2634;2751;2919;3018;3140;3297;3412
10-25,651,902956,11:00:00,13,24,32;224;1976;2524;2608;2768;3039;3187;3295;3451;3733;3787
10-28,861,905904,18:00:00,6,26,71;173;286;425;598;713;949;1106;1226;1508;1689;1844;2114;2214;2315;2408;2651;2759;2843;2966;3098
10-26,161,905178,17:00:00,15,35,28;237;484;619;712;785;927;1068;1363;1477;1605;1742;1937;2006;2075;2218;2390;2507;2712;2817;2928
10-25,95,921608,9:00:00,14,22,194;398;531;716;797;898;966;1026;1089
10-28,850,906814,12:00:00,10,38,16;76;212;319;573;682;845;1007;1122;1240;1394;1532;1651;1742;1837;1972;2047;2242;2326;2434;2565;2659;2742;2846;2930;2978;3072;3125;3180
10-27,310,902087,19:00:00,15,19,46;98;158;248;347
10-28,353,903698,20:00:00,6,19,63;143;255;320;396;510;588;642;735;773;839;904;946;1007
10-27,693,907413,11:00:00,4,24,85;173;243;429;530;775;922;1259;1373;1518;1665;1880;2027;2135;2322;2456;2626;2720;2825;2903;2986
10-29,641,906257,22:00:00,22,43,37;82;217;276;375;478;588;790;933;978;1038;1166;1309;1349;1384;1471;1669;1771;1863;2013;2068;2161
10-28,571,907385,10:00:00,11,22,115;164;220;279;345;469;528;619;712;848;942;997
10-30,801,911565,8:00:00,23,38,63;180;260;548;615;657;741;824;926;1002;1060;1186;1319;1383;1483;1582
10-31,845,907302,10:00:00,7,20,83;346;502;634;955;1035;1225;1418;1507;1620;1811;1880;2083;2357
10-26,856,906660,17:00:00,20,40,127;392;641;795;1120;1284;1451;1581;1691;1833;1950;2070;2190;2325;2436;2677;2785;2868;2946;3129;3283
10-25,682,906128,19:00:00,15,30,19;89;179;258;342;481;652;902;954;1015;1088;1256;1407;1512;1595;1666
10-25,682,906120,13:00:00,14,30,31;95;209;281;385;467;506;559;733;791;1127;1187;1314;1468;1514;1604;1724
10-30,841,902935,14:00:00,33,41,149;353;456;544;632;796;899;992;1069
10-25,681,907254,11:00:00,28,34,0;230;390;521;633;768;948
10-27,570,904736,15:00:00,8,17,305;820;1243;1503;1868;2167;2433;2811;3157;3468
10-28,605,901283,8:00:00,20,34,87;1922;1979;2141;2199;2319;2382;2468;2566;2744;2835;3019;3159;3272;3356
10-30,606,900484,8:00:00,18,40,66;221;305;474;702;825;964;1089;1212;1373;1527;1690;1813;1948;2066;2127;2184;2239;2292;2350;2416;2463;2557
10-27,47,963837,17:00:00,45,51,81;433;660;854;971;1134;1252
10-30,871,902810,16:00:00,15,39,56;291;453;761;922;1017;1132;1378;1464;1555;1697;1860;2015;2116;2253;2324;2441;2548;2704;2796;2880;3100;3258;3328;3398
10-29,706,906574,8:00:00,42,46,8;85;180;250;305
10-30,610,906376,8:00:00,13,33,115;273;400;612;766;871;1017;1199;1324;1504;1683;1955;2068;2141;2313;2405;2487;2680;2765;2867;3007
10-27,655,904617,7:00:00,15,33,78;157;239;319;444;504;614;760;908;1008;1112;1187;1311;1436;1543;1657;1782;1888;1944
10-31,20,921606,20:00:00,13,31,44;99;134;189;254;333;612;691;759;876;936;985;1060;1153;1268;1358;1395;1448;1540
10-30,629,901566,18:00:00,47,52,0;115;365;488;596;744
10-31,639,901825,12:00:00,22,34,104;183;348;440;616;742;865;1002;1075;1239;1306;1364;1424
10-25,97,921454,19:00:00,13,23,66;196;307;426;541;787;923;1025;1162;1353;1580
10-26,858,906060,11:00:00,30,37,13;100;282;452;626;703;920;1043
10-29,50,932550,10:00:00,7,16,3;91;191;365;580;654;784;904;1027;1115
10-30,670,919778,8:00:00,23,27,0;290;429;619;719
10-25,570,901152,13:00:00,6,14,83;424;1220;1718;2123;2367;2715;2997;3246
10-29,203,905784,14:00:00,12,23,61;115;270;354;429;534;648;726;850;1029;1089;1228
10-29,857,904041,18:00:00,29,38,130;259;331;438;535;730;867;991;1055;1246
10-29,12,901794,18:00:00,18,28,96;309;434;563;624;683;738;888;1053;1140;1203
10-30,911,903273,8:00:00,4,22,74;309;425;640;818;978;1047;1270;1446;1592;1839;1955;2177;2366;2555;2748;2978;3256;3386
10-26,871,906827,9:00:00,5,29,0;199;284;374;477;566;659;749;868;964;1130;1312;1473;1544;1649;1823;1873;2017;2139;2292;2409;2567;2685;2949;3226
10-28,659,905934,8:00:00,29,47,27;141;260;385;476;572;673;815;1030;1115;1224;1396;1631;1781;1880;1967;2245;2349;2433
10-27,857,904021,13:00:00,26,37,77;244;484;606;711;819;942;1043;1141;1246;1351;1438
10-30,8,906930,20:00:00,4,18,18;168;351;417;660;775;829;1078;1179;1375;1548;1640;1706;1790;1898
10-27,910,905550,17:00:00,2,18,106;205;335;433;601;749;839;1007;1232;1387;1618;1794;1883;1984;2055;2126;2191
10-25,953,921685,7:00:00,15,28,68;178;264;447;655;773;993;1205;1382;1579;1679;1862;2142;2303
10-25,836,905217,19:00:00,7,34,3;88;172;267;385;451;520;615;671;794;960;1060;1122;1269;1348;1620;1708;1871;2122;2237;2458;2600;2727;2830;2968;3118;3232;3320
10-26,841,902921,7:00:00,9,35,30;280;418;567;650;731;875;1080;1207;1357;1529;1674;1757;1868;1981;2080;2187;2291;2409;2638;2747;2885;2987;3121;3240;3320;3451
10-28,622,906897,12:00:00,6,38,0;182;247;308;398;469;571;631;678;759;1109;1308;1463;1547;1689;1745;1795;1877;1948;2087;2244;2405;2555;2689;2802;2880;2982;3077;3274;3403;3479;3524;3592
10-27,623,904592,11:00:00,11,31,81;238;409;502;649;770;934;1019;1231;1433;1557;1773;1835;1884;1945;2160;2238;2332;2405;2467;2578
10-29,909,902797,20:00:00,28,32,118;198;261;435;515
10-27,856,906878,9:00:00,32,40,77;196;292;527;630;705;775;942;1065
10-28,700,902703,18:00:00,2,29,42;162;270;372;484;631;760;899;1048;1189;1353;1513;1646;1734;1917;2079;2216;2349;2517;2602;2735;2871;2992;3089;3223;3336;3545;3627
10-31,4208,904912,8:00:00,37,43,53;144;226;318;370;418;472
10-27,859,900445,9:00:00,15,44,37;152;314;429;557;779;915;1015;1115;1246;1448;1625;1714;1786;1891;2027;2143;2306;2382;2540;2658;2755;2868;2995;3234;3327;3439;3489;3563;3690
10-30,606,900491,14:00:00,11,32,43;143;256;396;514;667;762;880;1076;1172;1490;1710;1801;1881;2081;2244;2466;2680;2820;2945;3161;3409
10-31,802,905374,10:00:00,8,28,45;204;348;471;531;641;694;846;932;990;1070;1221;1320;1390;1543;1668;1847;1941;1981;2090;2194
10-28,879,904357,8:00:00,24,37,82;142;183;290;360;500;637;801;862;918;1102;1181;1289;1368
10-30,640,903174,20:00:00,36,40,87;193;285;335;408
10-27,846,921903,15:00:00,3,30,156;206;285;348;425;604;675;768;841;920;973;1049;1121;1283;1360;1413;1497;1568;1673;1805;1894;2010;2107;2243;2348;2644;2751;2867
10-29,95,904654,10:00:00,12,22,35;118;241;415;654;705;916;973;1080;1315;1562
10-26,829,901043,11:00:00,22,28,58;338;404;544;615;767;850
10-29,681,962605,22:00:00,27,34,109;316;511;636;745;833;946;1095
10-31,808,900276,16:00:00,21,39,0;81;207;310;370;430;508;619;757;821;883;983;1043;1100;1155;1235;1454;1593;1705
10-26,631,904142,9:00:00,34,44,38;106;233;299;397;486;616;666;744;832;892
10-25,681,907254,19:00:00,29,34,89;245;379;492;631;811
10-25,6002,900322,17:00:00,6,29,88;192;305;669;869;946;1092;1233;1315;1562;1756;1875;2002;2135;2225;2347;2451;2551;2720;2808;2906;3133;3294;3375
10-27,846,921911,7:00:00,3,27,95;182;293;389;501;709;804;922;1031;1143;1226;1332;1435;1629;1741;1828;1946;2053;2196;2363;2483;2628;2754;2912;3042
10-31,600,905266,22:00:00,11,24,42;194;324;474;585;696;920;989;1043;1103;1254;1339;1367;1540
10-28,628,902274,16:00:00,35,52,103;217;362;476;666;782;1003;1072;1197;1288;1394;1475;1590;1810;2093;2160;2238;2405
10-29,846,921914,16:00:00,34,39,139;237;318;425;491;607
10-25,857,906469,9:00:00,16,38,75;416;508;651;827;907;1019;1142;1266;1362;1481;1585;1733;1829;1962;2036;2145;2244;2439;2577;2703;2771;2953
10-26,632,961268,7:00:00,26,41,69;177;256;332;426;619;773;876;999;1122;1237;1430;1516;1629;1694;1783
10-27,715,905879,15:00:00,30,39,81;169;298;424;521;593;656;787;941;1067
10-26,607,906352,7:00:00,28,42,54;188;354;532;702;913;1111;1317;1477;1599;1675;1780;1875;2008;2116
10-31,901,902587,18:00:00,16,34,24;206;324;453;590;651;869;1010;1145;1249;1405;1590;1671;1772;1874;2132;2290;2439;2516
10-27,665,906089,19:00:00,33,38,0;172;324;435;546;646
10-31,842,900978,18:00:00,19,25,172;290;403;599;777;884;977
10-30,963,903529,14:00:00,27,35,32;119;228;471;608;669;717;815;886
10-27,808,900270,9:00:00,18,48,57;145;201;287;394;522;616;691;752;852;956;1054;1147;1247;1367;1448;1534;1597;1712;1777;1872;1952;2027;2108;2182;2281;2359;2443;2515;2574;2631
10-30,702,904791,10:00:00,11,22,88;223;370;419;689;773;1072;1166;1256;1302;1449;1555
10-28,746,905366,10:00:00,5,13,89;249;414;716;1774;2041;2237;2423;2753
10-31,702,904770,10:00:00,5,22,65;227;408;471;552;694;749;882;1026;1071;1334;1412;1702;1793;1881;1924;2066;2163
10-30,659,905950,14:00:00,14,37,81;216;357;553;798;940;1070;1206;1342;1456;1604;1823;2016;2110;2219;2426;2596;2672;2764;2854;2942;3056;3190;3269
10-25,7052,903544,9:00:00,34,52,78;159;370;459;568;657;748;877;1022;1101;1196;1404;1498;1581;1671;1748;1831;1972;2111
10-27,20,903368,11:00:00,25,32,20;132;427;536;644;798;1016;1296
10-28,806,906517,10:00:00,11,31,68;154;210;297;406;544;721;832;938;1082;1180;1281;1394;1503;1604;1834;1939;2017;2087;2259;2416
10-29,856,906657,14:00:00,33,40,75;164;383;470;531;591;756;903
10-29,879,904360,18:00:00,26,38,77;240;376;606;858;1003;1101;1218;1337;1542;1755;1880;2041
10-26,878,905872,15:00:00,32,41,50;155;425;527;649;775;864;933;1017;1071
10-31,681,907264,18:00:00,10,32,0;169;353;620;943;1037;1227;1406;1603;1667;1907;2014;2085;2180;2329;2511;2730;2826;2962;3104;3322;3421;3535
10-30,304,904220,8:00:00,11,16,66;155;254;299;374;468
10-30,840,903104,16:00:00,10,34,42;135;294;566;715;886;1074;1268;1443;1576;1749;1862;1987;2152;2346;2486;2594;2720;2846;2945;3068;3179;3299;3440;3538
10-31,911,903286,14:00:00,26,32,20;111;260;411;470;592;678
10-28,866,905574,12:00:00,8,31,51;141;257;374;528;594;731;839;918;1089;1268;1398;1548;1638;1784;1859;1960;2215;2352;2479;2580;2714;2863;2973
10-25,707,905913,11:00:00,6,24,40;110;174;273;432;633;820;891;1132;1181;1256;1524;1615;1820;2086;2229;2354;2595;2766
10-25,55008,902283,19:00:00,20,24,127;231;353;476;590
10-27,688,905161,13:00:00,61,67,18;152;213;291;416;543;623
10-29,1,902754,16:00:00,22,29,36;127;327;428;533;702;853;1056
10-25,668,900876,17:00:00,4,19,16;263;425;581;721;855;967;1105;1215;1345;1474;1751;1889;2010;2254;2364
10-28,326,905704,18:00:00,8,15,62;142;256;373;431;529;613;675
10-29,732,900549,20:00:00,3,15,0;92;170;243;316;409;488;599;673;776;901;951;1081
10-26,622,904563,17:00:00,34,49,126;371;669;795;876;937;1037;1146;1234;1304;1383;1566;1666;1728;1813;1877
10-25,600,905264,9:00:00,5,23,149;253;392;494;704;983;1268;1488;1678;1887;2035;2168;2461;2603;2691;2786;2967;3082;3155
10-26,879,903770,17:00:00,26,38,8;183;341;589;860;1021;1137;1277;1424;1657;1897;2046;2222
10-30,153,904126,8:00:00,8,20,44;123;225;293;381;485;646;752;959;1168;1264;1430;1636
10-28,803,906598,14:00:00,13,33,89;255;463;598;673;791;992;1169;1264;1388;1468;1765;1874;1985;2125;2258;2321;2398;2464;2522;2574
10-26,717,901013,7:00:00,2,10,23;220;444;528;628;765;845;945;1148
10-27,725,903438,17:00:00,5,20,28;133;306;382;470;688;786;878;1129;1370;1608;1708;1808;1909;2060;2179
10-29,4011,902222,12:00:00,18,28,61;127;190;269;340;423;485;584;813;930;1033
10-26,55008,902283,13:00:00,12,38,62;196;349;539;867;1385;1678;1671;2262;2290;2337;2384;2415;2446;2477;2508;2539;2570;2601;2632;2663;2694;2725;2756;2787;2818;2849
10-27,850,906787,11:00:00,17,38,89;205;325;481;622;744;838;937;1076;1157;1362;1449;1561;1696;1792;1878;1989;2079;2133;2230;2287;2347
10-29,635,901695,18:00:00,28,34,0;97;276;454;657;711;784
10-27,840,903115,9:00:00,30,35,76;178;293;430;522;653
10-26,665,906087,17:00:00,34,38,80;172;276;368;445
10-26,847,906731,19:00:00,23,47,61;249;400;514;748;820;916;1102;1305;1414;1539;1641;1772;1926;2009;2070;2165;2281;2356;2450;2545;2779;2835;2921;3017
10-29,665,906078,10:00:00,19,38,90;229;316;567;676;789;1024;1118;1361;1522;1680;1838;1942;2038;2124;2285;2425;2523;2624;2698
10-29,857,904028,12:00:00,25,38,49;154;240;371;459;584;650;751;842;1029;1159;1276;1334;1503
10-31,606,900494,10:00:00,25,40,42;155;305;442;590;702;829;939;997;1053;1107;1160;1218;1284;1331;1431
10-30,462,901891,18:00:00,16,22,201;424;1138;1807;2374;2612;2978
10-27,907,905514,9:00:00,9,29,0;78;165;271;424;649;730;834;952;1184;1271;1378;1602;1789;1904;2093;2231;2382;2482;2586;2759
10-29,668,902901,20:00:00,22,41,0;54;128;314;420;520;627;977;1041;1099;1176;1285;1368;1424;1529;1636;1711;1893;1965;2026
10-30,868,900841,14:00:00,23,36,53;211;332;463;845;927;996;1093;1207;1318;1395;1566;1635;1710
10-27,908,900913,21:00:00,26,46,62;168;283;417;544;613;679;726;784;863;1002;1045;1116;1179;1383;1489;1596;1689;1772;1880;1995
10-27,903,906211,13:00:00,3,29,50;177;263;355;480;596;685;792;975;1085;1187;1278;1464;1593;1765;1872;2001;2105;2272;2383;2468;2608;2753;2893;3037;3114;3176
10-30,850,906805,12:00:00,5,35,59;126;209;309;380;545;733;808;845;1063;1142;1267;1366;1497;1550;1630;1836;1963;2039;2229;2352;2497;2573;2792;2908;3075;3140;3237;3365;3479;3578
10-25,903,906221,15:00:00,22,33,39;123;263;407;546;689;766;828;1021;1145;1226;1317
10-31,655,906098,20:00:00,6,33,0;198;333;422;484;574;615;692;848;966;1025;1076;1129;1257;1294;1381;1502;1624;1699;1777;1827;1925;2027;2109;2197;2305;2397;2440
10-29,912,906844,8:00:00,18,35,24;232;427;629;697;858;1049;1102;1280;1407;1646;1831;1947;2005;2414;2494;2562;2632
10-25,748,907032,13:00:00,15,28,31;161;229;320;380;481;583;632;688;830;981;1287;1438;1610
10-28,845,907301,20:00:00,6,20,53;192;248;382;447;453;648;693;787;971;1166;1229;1305;1420;1575
10-27,690,904081,9:00:00,17,45,18;115;191;260;344;397;468;533;596;660;761;855;945;1010;1066;1214;1385;1538;1618;1736;1851;2081;2185;2359;2457;2575;2657;2835;2911
10-25,954,907431,11:00:00,25,41,0;76;127;222;332;399;540;605;660;742;845;955;1042;1107;1152;1228;1307
10-30,725,903436,8:00:00,13,20,94;156;265;336;434;503;606;717
10-30,856,906879,8:00:00,21,40,51;304;462;790;947;1113;1242;1349;1486;1598;1713;1827;1959;2067;2315;2429;2516;2597;2776;2911
10-26,570,901220,15:00:00,21,27,209;1049;1322;1657;1915;2264;2599
10-29,560,902137,12:00:00,12,18,113;276;385;489;595;683;789
10-31,912,907329,8:00:00,27,35,0;260;467;604;683;1117;1207;1285;1360
10-25,802,903049,11:00:00,9,25,0;94;161;236;391;452;572;646;796;930;1116;1191;1247;1461;1582;1672;1791
10-26,867,900360,15:00:00,15,35,49;176;298;630;795;949;1217;1390;1531;1612;1707;1856;2011;2208;2344;2481;2633;2829;2955;3129;3218
10-26,879,900396,13:00:00,9,34,12;142;310;374;500;555;619;715;795;950;1100;1186;1369;1539;1738;1872;2047;2202;2375;2530;2774;3043;3200;3310;3445;3589
10-31,813,906176,18:00:00,7,23,0;201;277;365;489;776;938;1118;1342;1543;1637;1742;1829;1914;1990;2119;2416
10-27,668,902936,9:00:00,36,41,12;139;234;467;554;624
10-31,676,904681,10:00:00,36,49,74;171;247;350;417;522;583;703;904;1070;1300;1378;1485;1556
10-28,459,905404,12:00:00,12,37,36;94;169;364;498;832;929;1198;1290;1634;1700;2148;2214;2263;2321;2413;2479;2577;2619;2690;2808;2880;2936;2992;3072;3212
10-31,692,942274,8:00:00,8,22,24;76;133;266;339;438;598;689;746;823;880;951;1017;1184;1293
10-26,850,906989,11:00:00,32,38,44;157;249;304;405;464;526
10-25,804,911536,9:00:00,12,23,105;214;328;577;780;854;987;1263;1601;1877;2055;2148
10-25,596,906301,9:00:00,10,17,0;80;182;275;452;621;708;857
10-28,856,906688,12:00:00,29,40,79;173;270;366;475;558;770;849;902;953;1108;1246
10-26,634,912349,17:00:00,13,32,67;220;370;552;684;821;1035;1156;1294;1381;1462;1584;1668;1806;2010;2121;2207;2430;2665;2951
10-26,912,907326,9:00:00,31,35,47;136;249;336;398
10-28,836,905214,8:00:00,21,34,62;350;444;599;843;948;1159;1293;1411;1508;1643;1791;1899;1990
10-26,748,907028,11:00:00,18,29,35;189;327;429;501;685;807;959;1073;1219;1381;1442
10-30,34,906396,16:00:00,13,25,45;176;341;499;552;656;736;790;874;1005;1091;1155;1284
10-31,656,942327,8:00:00,5,28,51;209;318;555;735;961;1047;1216;1552;1700;1873;2006;2115;2230;2305;2407;2474;2562;2784;2884;2996;3075;3171;3263
10-28,748,907028,10:00:00,7,29,67;202;379;438;495;615;787;939;1088;1213;1277;1363;1418;1515;1612;1656;1707;1843;1992;2298;2453;2626;2772
10-28,803,906606,14:00:00,28,33,32;96;175;244;305;359
10-31,852,902679,14:00:00,20,34,11;247;430;521;677;761;841;1052;1173;1300;1600;1702;1799;1882;2032
10-25,801,911564,19:00:00,22,38,13;98;199;267;378;422;458;535;613;706;777;823;932;1056;1109;1200;1294
10-30,532,902236,14:00:00,12,26,57;168;254;330;478;535;604;718;842;914;1024;1156;1258;1304;1412
10-27,657,921127,13:00:00,26,46,78;177;235;380;693;840;963;1146;1249;1406;1502;1653;1824;1982;2036;2105;2216;2370;2528;2796;2840
10-27,616,931258,7:00:00,19,33,66;178;343;457;566;638;747;860;946;1025;1156;1290;1377;1502;1609
10-29,61102,906360,12:00:00,44,49,138;273;589;693;846;945
10-31,50,932551,18:00:00,13,17,128;275;406;736;1021
10-27,34,912371,19:00:00,9,25,60;198;246;386;547;663;812;923;1002;1083;1227;1335;1474;1552;1621;1717;1803
10-31,48,963832,20:00:00,42,52,233;392;568;665;770;928;1031;1134;1237;1340;1443
10-29,906,906977,12:00:00,2,6,43;124;321;429;581
10-30,810,904763,8:00:00,11,21,0;66;222;377;495;563;706;828;893;1217;1523
10-30,459,905430,20:00:00,8,33,0;107;362;506;562;609;663;737;845;921;976;1067;1125;1205;1256;1298;1339;1788;1839;2150;2285;2527;2618;2965;3108;3273
10-27,847,906753,11:00:00,42,47,56;160;384;437;520;608
10-28,4204,904929,10:00:00,14,31,51;125;282;397;540;647;829;972;1048;1157;1273;1510;1744;2140;2311;2550;2673;3039
10-28,652,903914,18:00:00,54,84,27;132;256;355;417;486;561;673;731;798;887;981;1083;1198;1390;1461;1625;1707;1820;1918;2103;2176;2250;2392;2472;2546;2649;2700;2906;3044;3176
10-26,606,900489,9:00:00,4,26,27;254;402;576;677;799;1142;1286;1435;1619;1752;1861;2063;2342;2424;2576;2656;2820;3043;3161;3295;3415;3531
10-27,857,904022,19:00:00,29,37,104;215;330;460;569;676;788;900;992
10-27,591,906310,19:00:00,12,16,106;257;324;419;505
10-27,840,903097,21:00:00,30,35,10;73;215;368;408;468
10-27,634,912349,7:00:00,22,32,99;197;339;430;574;781;898;986;1195;1406;1652
10-30,673,900221,12:00:00,23,43,129;286;424;616;736;907;993;1160;1335;1426;1500;1635;1745;1854;2027;2136;2218;2413;2565;2624;2677
10-28,653,900194,16:00:00,22,39,85;172;261;390;482;658;745;879;976;1106;1172;1280;1377;1429;1499;1569;1637;1767
10-28,652,903916,14:00:00,53,77,48;130;238;349;414;476;553;657;794;859;911;1011;1074;1140;1320;1454;1542;1702;1808;2051;2171;2291;2427;2725;2950
10-25,635,907106,7:00:00,5,17,92;229;345;460;613;739;980;1081;1166;1277;1401;1507;1618
10-30,707,905910,10:00:00,18,24,75;285;556;705;837;1090;1274
10-25,24,906915,17:00:00,2,10,85;311;483;596;659;834;927;1119;1259
10-26,8,906931,19:00:00,5,16,40;142;260;333;520;670;783;911;1071;1247;1444;1663
10-25,908,900913,7:00:00,36,47,59;213;343;440;716;864;1048;1189;1310;1458;1600;1695
10-31,640,903192,10:00:00,22,35,16;269;487;636;770;880;1020;1182;1301;1409;1559;1653;1726;1911
10-30,803,906182,14:00:00,23,33,56;318;722;950;1054;1180;1224;1303;1497;1640;1715
10-30,22,912214,18:00:00,7,21,87;331;422;528;722;958;1070;1204;1290;1486;1646;1818;1946;2103;2227
10-27,851,903497,13:00:00,24,30,70;198;407;484;599;836;936
10-25,562,902119,7:00:00,24,36,98;190;337;447;569;681;744;828;941;1103;1242;1351;1577
10-29,856,906890,14:00:00,20,40,115;370;607;750;1065;1220;1382;1506;1617;1760;1873;1990;2107;2237;2340;2570;2666;2736;2805;2978;3133
10-29,6012,902573,16:00:00,34,39,0;102;224;323;381;442
10-31,672,902490,20:00:00,13,38,46;143;243;327;451;522;633;722;788;901;971;1116;1237;1310;1355;1454;1580;1654;1777;1860;1896;2107;2195;2346;2438;2554
10-27,609,900932,7:00:00,32,44,69;204;408;531;672;836;967;1088;1244;1393;1522;1643;1735
10-30,847,906750,8:00:00,2,26,53;165;249;338;493;682;778;909;1012;1134;1227;1298;1394;1567;1750;1867;2016;2180;2431;2541;2638;2758;3007;3228;3393
10-29,688,903773,16:00:00,57,67,51;125;173;273;338;485;559;650;784;918;990
10-25,672,932346,13:00:00,8,38,11;141;247;298;400;483;580;680;764;887;954;1061;1145;1204;1313;1383;1523;1639;1713;1757;1860;1986;2066;2185;2271;2308;2527;2632;2807;2923;3064
10-26,48,962358,7:00:00,38,48,149;284;497;639;861;1029;1211;1357;1479;1644;1763
10-31,343,904505,8:00:00,7,13,66;254;317;411;483;548;610
10-27,656,901700,17:00:00,22,34,94;323;430;552;646;758;866;1023;1123;1219;1327;1397;1519
10-26,6002,900334,7:00:00,4,29,49;166;278;390;516;896;1117;1211;1373;1525;1620;1879;2083;2204;2324;2448;2530;2644;2741;2830;2988;3066;3157;3373;3517;3590
10-30,838,921514,8:00:00,35,43,3;173;265;380;557;754;955;1100;1344
10-25,96,907080,9:00:00,32,40,43;199;332;579;749;1023;1408;1515;1673
10-29,675,905242,18:00:00,28,39,61;160;273;520;656;806;1069;1134;1276;1381;1496;1596
10-28,37,912324,10:00:00,11,31,8;133;222;400;467;610;798;974;1148;1392;1579;1710;1777;1887;2112;2232;2317;2493;2595;2786;2933
10-26,838,921501,13:00:00,29,43,60;198;285;362;467;696;788;932;998;1086;1236;1406;1591;1718;1960
10-27,912,907344,9:00:00,12,35,52;258;334;481;671;827;963;1110;1361;1505;1628;1957;2120;2187;2347;2481;2672;2761;2867;2936;3029;3147;3240;3301
10-30,707,905922,18:00:00,11,24,17;101;368;494;715;892;1015;1163;1256;1324;1415;1488;1570;1651
