O_DATA,O_LINENO,O_TERMINALNO,predHour,pred_start_stop_ID,pred_end_stop_ID,pred_timeStamps
10-30,697,906709,12:00:00,19,31,43;93;206;336;452;543;635;728;810;995;1074;1131;1306
10-27,600,905261,9:00:00,19,26,75;226;414;513;739;948;1043;1128
10-28,27,906162,8:00:00,18,30,39;120;204;321;467;587;674;769;887;936;1002;1086;1179
10-31,48,963832,18:00:00,42,49,106;287;485;565;678;848;967;1086
10-31,599,904885,8:00:00,5,19,118;291;389;498;704;774;873;956;1065;1149;1381;1456;1632;1758;1888
10-30,846,921911,10:00:00,25,39,49;208;316;395;462;535;612;716;795;959;1046;1111;1204;1264;1375
10-30,859,900457,20:00:00,26,59,87;159;218;331;447;541;683;738;874;974;1080;1179;1283;1491;1566;1661;1692;1742;1856;1960;2132;2198;2297;2348;2408;2469;2530;2604;2677;2834;2914;3014;3092;3142
10-30,752,907030,10:00:00,8,29,77;182;303;494;669;913;1132;1224;1281;1375;1450;1596;1729;1822;1900;1990;2189;2374;2514;2590;2626;2662
10-28,968,903263,8:00:00,10,18,45;140;185;376;487;547;597;686;762
10-29,872,902300,8:00:00,26,46,13;137;293;514;570;690;976;1039;1155;1215;1314;1399;1516;1605;1712;1826;1917;1991;2025;2182;2237
10-26,916,905485,17:00:00,12,22,31;284;460;613;733;898;993;1096;1297;1358;1443
10-30,185,905681,12:00:00,20,30,29;109;294;387;637;932;1314;1551;1905;2060;2445
10-31,324,901994,8:00:00,4,19,138;198;317;377;436;561;606;739;958;1020;1084;1154;1222;1295;1387;1492
10-31,632,904199,12:00:00,37,44,58;166;273;365;461;520;593;695
10-30,657,921127,12:00:00,33,46,37;76;176;231;294;407;505;611;725;790;850;894;962;1030
10-26,639,901826,13:00:00,7,18,8;95;189;279;329;419;476;551;633;697;946;1148
10-28,639,901826,14:00:00,21,34,7;204;293;467;567;754;888;1019;1163;1244;1415;1490;1554;1620
10-31,308,901352,10:00:00,6,20,48;136;214;297;399;477;531;737;799;930;1051;1189;1328;1428;1485
10-25,751,942284,11:00:00,15,25,21;303;1106;1301;1429;1512;1568;1621;1731;1878;2010
10-30,675,905226,8:00:00,19,39,194;484;552;654;836;1032;1111;1368;1519;1637;1744;1859;2112;2253;2410;2692;2773;2934;3058;3185;3302
10-25,641,904353,13:00:00,12,37,15;310;420;530;856;1018;1152;1342;1450;1558;1685;1764;1910;1995;2119;2277;2401;2745;2903;2962;3055;3202;3363;3419;3471;3581
10-28,665,906153,16:00:00,20,38,57;160;412;499;589;707;777;909;985;1041;1136;1218;1338;1405;1481;1549;1630;1699;1748
10-31,657,921129,10:00:00,36,46,85;246;426;595;660;740;862;1028;1198;1481;1541
10-29,804,905249,12:00:00,19,23,146;471;708;881;977
10-27,855,901384,11:00:00,6,26,3;54;339;485;642;807;892;1028;1063;1369;1563;1690;2170;2246;2397;2602;2712;2756;3052;3131;3337
10-31,633,905509,14:00:00,11,31,40;156;384;633;767;941;1020;1097;1179;1270;1482;1536;1825;1993;2080;2164;2236;2266;2380;2486;2596
10-31,804,911530,18:00:00,15,25,118;203;395;540;770;875;1096;1346;1480;1644;1741
10-26,685,902529,19:00:00,19,42,19;379;485;615;700;819;893;1008;1252;1451;1571;1702;1878;1997;2081;2295;2451;2545;2646;2730;2852;2978;3119;3244
10-27,670,901950,17:00:00,9,27,111;171;336;445;552;684;845;974;1119;1280;1422;1578;1687;1838;2173;2461;2605;2787;2876
10-26,607,906340,19:00:00,15,42,66;154;204;354;423;489;735;822;906;984;1072;1149;1273;1393;1513;1660;1816;1967;2158;2320;2504;2642;2739;2792;2875;2947;3055;3133
10-30,600,912374,16:00:00,12,25,155;361;588;758;915;1220;1361;1459;1563;1761;1877;1951;2220;2751
10-25,912,907325,7:00:00,27,35,43;315;533;682;772;1217;1318;1407;1495
10-26,4011,902224,7:00:00,7,28,73;153;252;382;516;607;697;760;1031;1091;1179;1277;1343;1405;1483;1553;1641;1702;1800;2016;2129;2225
10-25,37,912327,17:00:00,12,31,174;247;347;487;693;994;1144;1251;1464;1588;1778;1894;1964;2054;2184;2324;2448;2594;2676;2771
10-29,96,907079,18:00:00,39,44,2;30;114;163;323;380
10-29,912,907327,16:00:00,22,35,46;206;396;460;647;769;995;1180;1298;1362;1776;1862;1938;2029
10-27,161,905185,19:00:00,42,55,35;65;122;244;454;694;763;847;927;1047;1095;1232;1351;1454
10-26,208,905662,15:00:00,31,39,22;62;160;253;358;415;495;560;639
10-27,8,906927,7:00:00,7,16,101;236;386;536;616;711;840;960;1055;1190
10-29,867,900353,8:00:00,23,35,191;249;353;478;609;782;901;1023;1163;1348;1458;1622;1706
10-30,621,902975,10:00:00,8,32,44;304;498;685;799;950;1039;1124;1209;1296;1357;1429;1500;1571;1671;1765;1866;1921;2041;2174;2295;2444;2691;2999;3128
10-30,907,905535,22:00:00,26,33,79;169;259;394;582;719;918;1009
10-31,220,907365,20:00:00,18,22,49;158;209;260;313
10-30,37,912337,22:00:00,15,31,22;185;431;546;596;755;837;961;1044;1106;1156;1296;1395;1470;1574;1623;1685
10-28,800,922532,8:00:00,40,50,4;63;182;256;340;425;527;580;622;702;794
10-28,867,900356,8:00:00,22,35,68;194;240;350;473;602;717;775;895;1055;1238;1349;1513;1598
10-27,827,903590,7:00:00,4,17,32;156;402;559;697;799;939;1101;1216;1326;1474;1579;1776;1890
10-27,804,911523,17:00:00,18,23,46;314;649;859;1025;1113
10-30,841,902917,10:00:00,11,38,56;160;324;424;559;642;817;991;1090;1187;1263;1367;1471;1537;1666;1848;2011;2113;2386;2505;2611;2693;2846;3052;3164;3260;3354;3525
10-30,855,901383,8:00:00,18,44,337;430;598;693;820;911;1115;1177;1400;1551;1747;1862;1976;2046;2119;2184;2264;2324;2413;2540;2640;2690;2760;2850;2870;2930;2970
10-29,6012,902567,10:00:00,33,39,103;262;366;490;594;658;724
10-28,31,901821,16:00:00,5,21,40;122;182;364;429;550;629;694;841;981;1118;1211;1371;1504;1561;1704;1882
10-25,903,905561,7:00:00,19,33,28;108;269;357;457;616;749;910;1025;1123;1178;1325;1419;1519;1637
10-29,600,912373,10:00:00,7,24,78;179;424;694;977;1193;1385;1596;1747;1885;2159;2249;2344;2444;2632;2741;2832;3312
10-31,97,921455,10:00:00,18,23,130;273;390;545;775;1025
10-25,659,905951,15:00:00,25,51,69;154;218;370;443;557;676;800;887;977;1077;1218;1432;1520;1632;1810;2050;2208;2317;2414;2705;2827;2928;3266;3430;3551;3744
10-29,639,901808,16:00:00,32,36,98;251;364;425;627
10-28,602,901779,18:00:00,36,46,91;341;425;514;594;904;978;1053;1119;1180;1293
10-27,840,903116,11:00:00,7,27,97;167;308;454;550;693;933;1118;1275;1451;1637;1795;1918;2083;2188;2306;2466;2654;2792;2898;3021
10-28,37,912323,18:00:00,10,31,142;228;394;455;544;673;913;1204;1369;1456;1657;1770;1918;2024;2112;2191;2311;2441;2555;2691;2762;2858
10-26,706,922518,7:00:00,18,46,93;143;287;392;488;567;703;814;874;970;1050;1123;1200;1412;1633;1811;1953;2027;2116;2227;2284;2344;2425;2544;2650;2747;2861;2950;3030
10-26,61102,906363,19:00:00,42,50,28;146;382;499;711;911;970;1220;1350
10-31,652,903912,10:00:00,70,84,57;167;410;530;649;788;1073;1203;1419;1627;1891;1951;2065;2204;2400
10-26,639,901823,11:00:00,29,34,8;90;319;419;487;553
10-30,47,962345,18:00:00,39,51,212;389;527;678;943;1095;1236;1578;1794;1976;2088;2242;2350
10-27,15,901764,13:00:00,8,17,126;220;470;559;709;866;969;1111;1171;1278
10-26,470,901253,9:00:00,14,19,61;426;655;753;1101;1589
10-29,852,902676,22:00:00,22,34,27;87;215;275;337;517;600;692;899;979;1052;1119;1231
10-30,712,907227,16:00:00,27,43,72;120;188;326;391;454;507;646;758;837;940;987;1037;1097;1163;1242;1366
10-26,675,905239,19:00:00,31,39,7;144;298;568;640;789;901;1021;1129
10-26,655,904620,7:00:00,5,33,28;116;259;388;493;579;659;718;815;949;1056;1135;1208;1286;1410;1468;1577;1721;1867;1965;2067;2140;2261;2383;2488;2600;2723;2827;2880
10-27,600,905369,7:00:00,8,23,40;140;270;390;475;575;740;870;955;1195;1350;1504;1671;1836;1921;2152
10-26,827,903601,13:00:00,13,20,66;226;318;439;550;735;849;1113
10-29,912,907332,20:00:00,16,35,63;249;409;535;761;889;1032;1344;1488;1547;1695;1806;1957;2023;2109;2173;2232;2330;2409;2475
10-25,97,921459,17:00:00,16,23,127;227;501;660;798;969;1189;1487
10-30,800,922560,18:00:00,6,36,39;169;364;585;668;746;863;980;1100;1283;1387;1482;1620;1810;1939;2324;2546;2621;2693;2874;3061;3165;3258;3351;3546;3681;3879;3992;4087;4192;4264
10-27,602,901784,17:00:00,31,44,66;220;286;448;623;754;920;1036;1117;1204;1373;1494;1642;1734
10-27,879,904351,9:00:00,5,29,228;513;778;861;968;1152;1358;1482;1643;1771;2000;2114;2320;2496;2664;2732;2896;2987;3039;3156;3206;3246;3354;3414;3555
10-31,806,906536,18:00:00,19,24,85;140;219;298;488;591
10-27,656,904180,11:00:00,31,37,33;201;317;447;542;663;804
10-26,55051,905426,13:00:00,39,44,1590;3222;4854;6486;8118;9750
10-25,752,906994,11:00:00,7,26,75;151;227;382;512;575;686;787;872;1078;1140;1252;1449;1601;1709;1802;1942;2676;3045;3448
10-30,818,904449,18:00:00,32,38,35;79;248;507;645;899;974
10-27,652,903938,15:00:00,16,24,36;138;237;432;588;742;857;942;1042
10-26,642,903010,19:00:00,34,39,88;218;368;466;626;709
10-26,635,901603,7:00:00,10,14,77;138;295;366;497
10-30,870,902410,14:00:00,35,47,59;137;264;389;550;650;740;826;880;961;1015;1080;1216
10-29,642,902995,12:00:00,36,40,80;180;342;422;518
10-26,32,941333,9:00:00,5,20,86;248;428;658;793;958;1090;1229;1320;1418;1614;1668;1819;1962;2094;2233
10-29,687,931272,18:00:00,3,34,3;63;118;272;340;429;577;745;839;894;981;1086;1194;1368;1455;1570;1693;1799;1893;2008;2103;2192;2249;2321;2388;2497;2700;2769;2839;2945;3032;3107
10-29,901,902871,20:00:00,15,34,115;358;508;608;721;841;893;1094;1217;1331;1412;1539;1695;1747;1819;1892;2124;2259;2386;2437
10-28,858,906060,10:00:00,26,37,82;273;323;503;586;675;852;1018;1186;1262;1477;1602
10-30,830,907116,8:00:00,13,25,109;203;308;471;561;801;1082;1242;1537;1704;1846;2018;2300
10-27,367,901852,13:00:00,6,19,48;108;148;531;592;669;835;895;942;1067;1167;1234;1370;1517
10-26,402,900152,17:00:00,9,26,51;116;194;280;497;615;737;832;926;1032;1116;1184;1282;1381;1469;1539;1607;1695
10-31,673,900208,10:00:00,33,42,29;174;251;401;556;676;781;895;1008;1129
10-29,9,904327,10:00:00,14,25,77;201;295;402;536;642;740;935;1092;1164;1263;1453
10-31,697,906707,18:00:00,23,30,9;218;408;672;835;960;1089;1357
10-26,846,921906,17:00:00,5,32,57;133;221;412;498;605;691;784;851;941;1027;1203;1296;1364;1463;1549;1669;1815;1919;2051;2163;2315;2435;2746;2868;2999;3159;3369
10-25,901,902871,9:00:00,29,37,65;192;334;397;504;657;898;1017;1099
10-25,28,904146,9:00:00,3,19,100;159;242;327;383;465;575;706;880;1106;1209;1320;1881;2130;2204;2272;2345
10-30,867,901623,12:00:00,2,26,40;105;237;363;568;654;791;981;1186;1419;1587;1652;1716;1799;2008;2173;2337;2516;2719;2881;3014;3165;3271;3388;3536
10-31,859,900467,14:00:00,4,38,83;157;241;416;492;576;648;723;794;860;928;1020;1173;1323;1501;1579;1623;1684;1758;1856;1984;2141;2245;2369;2532;2591;2703;2833;2943;3029;3130;3212;3287;3384;3557
10-26,850,906791,17:00:00,28,38,108;234;414;492;603;746;875;988;1126;1172;1247
10-26,47,906234,17:00:00,17,38,160;312;692;750;935;1015;1098;1143;1391;1471;1602;1740;1961;2110;2378;2514;2729;2865;3029;3257;3347;3514
10-28,911,903283,10:00:00,24,33,27;271;361;401;602;824;899;999;1127;1300
10-30,847,906757,16:00:00,16,41,23;123;253;397;599;679;760;869;1099;1303;1459;1674;1843;2068;2164;2381;2527;2656;2741;2855;2974;3090;3186;3224;3307;3405
10-27,20,904652,9:00:00,25,32,106;218;563;671;778;929;1119;1396
10-26,711,906950,11:00:00,39,45,56;126;221;315;482;683;884
10-31,725,905346,16:00:00,16,20,59;153;248;379;490
10-28,867,900355,18:00:00,10,26,199;479;644;723;785;869;1073;1230;1403;1593;1919;2051;2151;2342;2491;2615;2769
10-26,808,900270,19:00:00,3,37,44;92;132;202;251;302;375;445;499;626;695;752;879;930;1027;1114;1193;1300;1393;1468;1588;1685;1739;1793;1865;1970;2102;2160;2216;2308;2360;2410;2458;2531;2740
10-29,836,905218,22:00:00,14,24,23;66;177;339;423;471;599;678;940;1050;1229
10-26,682,906109,19:00:00,21,30,167;434;484;559;628;792;920;1018;1088;1153
10-27,220,907363,7:00:00,9,22,2;147;271;337;410;450;585;756;843;863;908;948;978;1051
10-29,872,902293,20:00:00,9,39,46;122;201;278;384;531;787;857;995;1130;1240;1305;1556;1650;1863;1976;2076;2167;2283;2372;2458;2550;2638;2757;2829;2945;3043;3119;3166;3223;3283
10-25,870,902404,7:00:00,3,25,24;223;330;384;707;900;1021;1179;1368;1482;1775;1945;2071;2191;2332;2588;2725;2884;2959;3060;3190;3407;3531
10-25,826,907048,15:00:00,40,47,108;281;423;527;704;789;936;1213
10-29,656,904178,10:00:00,6,32,16;111;241;334;557;636;707;787;870;978;1096;1185;1272;1524;1613;1734;1898;1989;2194;2345;2465;2684;2905;2984;3136;3326;3498
10-28,185,905689,10:00:00,2,21,96;360;523;950;1164;1555;1851;2145;2253;2477;2587;2660;2733;2897;3054;3200;3325;3430;3514;3609
10-30,961,903079,22:00:00,30,36,50;108;297;336;405;466;540
10-31,685,902523,8:00:00,12,31,112;353;542;1032;1182;1278;1432;1550;1889;2022;2178;2286;2426;2522;2657;2925;3088;3221;3363;3549
10-31,96,907063,16:00:00,9,37,2;48;104;284;416;695;783;867;916;1023;1118;1216;1320;1422;1490;1546;1615;1809;1931;2017;2148;2202;2244;2404;2564;2702;3032;3213;3499
10-25,912,906843,15:00:00,10,34,84;193;337;547;625;773;963;1118;1246;1387;1617;1752;1851;2174;2329;2419;2538;2648;2856;2925;3024;3089;3149;3287;3376
10-30,681,907283,14:00:00,3,24,38;204;378;470;598;727;915;1138;1288;1463;1720;2031;2115;2298;2481;2673;2713;3018;3114;3174;3258;3395
10-25,905,903635,7:00:00,30,37,71;400;552;721;848;1018;1107;1174
10-31,4013,907239,18:00:00,22,28,62;155;286;481;556;642;790
10-29,6002,900339,8:00:00,21,29,106;197;280;430;504;590;833;971;1036
10-31,48,962346,8:00:00,14,31,67;293;358;545;779;829;1048;1230;1517;1666;2044;2151;2362;2460;2560;2675;2885;2925
10-27,220,901351,11:00:00,9,22,114;246;334;408;469;561;655;743;832;990;1089;1140;1182;1235
10-26,215,903971,19:00:00,34,39,51;167;275;396;499;553
10-25,402,904069,9:00:00,15,26,96;181;265;360;435;494;585;677;758;825;901;993
10-30,841,902937,12:00:00,15,42,107;289;391;527;695;817;880;968;1058;1136;1246;1330;1432;1648;1743;1861;1961;2106;2216;2296;2410;2500;2698;2849;2969;3022;3121;3265
10-25,6001,900315,17:00:00,7,21,91;172;350;626;736;806;935;990;1240;1305;1370;1449;1533;1677;1807
10-26,879,904346,13:00:00,31,38,38;131;248;369;570;770;874;1004
10-27,640,903179,9:00:00,10,34,43;103;216;393;558;654;916;1022;1136;1186;1285;1380;1588;1837;2012;2158;2288;2394;2530;2687;2800;2904;3049;3139;3208
10-30,908,900907,8:00:00,41,47,87;276;422;548;699;820;890
10-28,801,911556,14:00:00,27,38,51;101;180;262;359;432;483;596;725;788;891;991
10-27,47,963853,19:00:00,41,51,26;166;420;561;692;1091;1299;1474;1578;1722;1825
10-27,612,905060,11:00:00,16,25,80;342;438;582;647;891;1254;1395;1574;1797
10-31,34,906404,8:00:00,19,25,124;228;365;450;518;611;671
10-28,676,904679,14:00:00,31,49,38;171;316;564;614;744;799;866;962;1023;1122;1178;1253;1449;1611;1837;1889;1993;2061
10-27,702,904790,19:00:00,17,22,57;150;240;286;417;525
10-31,808,900266,20:00:00,40,47,37;135;349;454;540;646;831;1067
10-31,687,931271,18:00:00,21,40,99;232;318;517;732;819;859;1014;1206;1299;1430;1470;1605;1750;1935;2039;2116;2205;2430;2554
10-30,707,905914,8:00:00,4,23,50;131;232;333;430;561;751;984;1294;1400;1680;1757;1832;2067;2127;2284;2459;2530;2621;2748
10-31,622,906897,8:00:00,8,34,31;104;205;287;364;436;478;572;812;1024;1193;1290;1447;1518;1583;1681;1770;1928;2105;2290;2461;2614;2749;2848;2972;3089;3307
10-30,872,902285,18:00:00,6,31,144;394;455;585;693;838;976;1072;1226;1389;1537;1637;1765;1904;2038;2176;2402;2648;2786;3036;3096;3221;3372;3621;3717;3872
10-26,836,905218,17:00:00,2,21,3316;3450;3563;3766;3947;4089;4233;4377;4582;4697;4994;5163;5233;5360;5539;5665;5799;5933;6043;6210
10-27,168,901996,9:00:00,50,60,119;223;451;635;821;1066;1205;1335;1414;1563;1756
10-25,3,932534,17:00:00,19,24,15;162;211;307;368;463
10-31,916,905490,8:00:00,8,23,83;244;342;556;830;1088;1254;1385;1486;1627;1714;1810;2022;2094;2161;2217
10-27,20,921656,19:00:00,26,31,100;210;295;335;392;485
10-30,639,901816,12:00:00,19,36,83;193;337;573;671;840;927;993;1074;1133;1302;1407;1504;1674;1811;1908;1969;2166
10-27,868,900848,15:00:00,7,28,91;296;375;455;571;822;940;1046;1341;1454;1619;1911;2081;2386;2535;2825;2946;3092;3253;3474;3590;3685
10-28,22,912214,18:00:00,11,29,82;303;403;528;608;800;955;1122;1244;1393;1509;1602;1678;1850;2120;2246;2350;2441;2491
10-29,665,906075,20:00:00,12,38,219;314;389;563;677;793;898;1243;1306;1390;1613;1687;1762;1863;1921;2041;2105;2151;2301;2396;2545;2608;2693;2755;2836;2926;2973
10-28,220,907364,16:00:00,9,22,12;141;231;308;372;466;577;665;755;869;971;1030;1079;1141
10-25,37,912334,9:00:00,7,28,119;169;319;429;588;709;797;975;1041;1184;1369;1545;1719;1962;2148;2277;2332;2440;2662;2780;2861;3032
10-26,725,905346,11:00:00,2,20,85;216;316;385;472;727;802;876;1080;1200;1282;1521;1750;1972;2064;2157;2255;2404;2522
10-27,851,903517,11:00:00,21,30,207;463;603;700;832;1055;1142;1264;1495;1597
10-28,226,905798,18:00:00,23,27,51;107;181;226;373
10-25,849,902398,13:00:00,36,41,67;179;351;546;638;842
10-26,96,907077,19:00:00,22,38,38;112;163;238;416;525;597;714;760;813;958;1102;1225;1415;1576;1842;2224
10-31,1,904645,22:00:00,15,30,49;179;234;285;411;574;623;670;770;900;943;985;1064;1119;1174;1227
10-25,310,902083,15:00:00,14,19,56;159;217;277;366;463
10-27,868,900855,15:00:00,3,24,96;176;278;364;535;723;867;951;1046;1145;1368;1535;1620;1830;2034;2375;2580;2730;2985;3114;3231;3395
10-25,871,906835,19:00:00,31,40,29;379;649;756;873;1009;1159;1236;1353;1444
10-31,800,922530,8:00:00,4,24,139;321;500;684;901;1071;1162;1229;1313;1428;1533;1725;1789;1904;2062;2271;2460;2647;2873;2943;3063
10-29,662,900634,8:00:00,8,38,32;123;253;345;445;535;584;653;734;834;913;986;1245;1345;1467;1524;1634;1790;2004;2043;2235;2390;2472;2546;2621;2758;3029;3103;3193;3256;3302
10-27,308,902533,7:00:00,8,20,89;187;277;370;441;663;742;891;1032;1185;1332;1441;1505
10-31,48,963850,16:00:00,37,48,21;192;331;553;689;932;1112;1308;1458;1563;1725;1836
10-25,607,906355,15:00:00,12,40,30;188;379;513;640;769;888;971;1058;1249;1329;1401;1608;1695;1775;1953;2032;2099;2245;2395;2512;2573;2689;2867;2987;3070;3206;3297;3359
10-27,604,905136,9:00:00,12,21,37;139;295;491;527;720;1075;1219;1284;1369
10-25,657,921137,17:00:00,25,46,120;230;382;517;781;851;961;1011;1083;1113;1247;1322;1381;1506;1596;1728;1868;1958;2026;2076;2163;2251
10-26,859,900440,9:00:00,45,59,62;212;272;381;443;510;560;626;704;782;923;990;1046;1125;1174
10-26,95,921434,17:00:00,15,22,112;373;428;662;738;865;1117;1393
10-28,861,905896,12:00:00,2,28,56;119;162;234;313;383;503;656;754;814;994;1124;1186;1272;1426;1616;1920;1992;2074;2171;2411;2565;2662;2865;2994;3150;3369
10-27,878,905867,19:00:00,30,41,51;131;247;352;752;855;980;1112;1202;1271;1354;1408
10-30,856,906672,18:00:00,14,34,18;148;334;526;632;856;1101;1360;1603;1751;2070;2228;2386;2509;2612;2747;2855;2966;3079;3206;3311
10-30,20,903360,8:00:00,14,31,15;45;119;203;303;606;703;788;928;1006;1049;1099;1208;1339;1446;1503;1559;1664
10-29,61102,906363,12:00:00,37,50,79;150;230;364;454;514;662;938;1090;1337;1572;1681;1931;2096
10-28,599,906308,18:00:00,13,19,54;133;353;433;613;738;859
10-28,640,903170,14:00:00,8,33,63;205;320;380;461;578;765;849;1067;1179;1293;1368;1468;1564;1771;1970;2186;2335;2468;2546;2668;2829;2949;3055;3203;3296
10-29,824,907218,18:00:00,16,40,0;55;117;181;254;376;443;516;564;631;682;748;831;934;1022;1109;1183;1298;1528;1639;1704;1792;1930;2040;2074
10-27,868,900836,13:00:00,18,36,162;350;483;719;829;924;1068;1174;1290;1658;1728;1786;1869;1971;2070;2135;2293;2349;2412
10-31,34,906400,10:00:00,13,25,125;245;395;518;607;689;832;941;1080;1165;1237;1335;1417
10-29,903,905556,14:00:00,4,33,58;145;238;364;481;572;681;866;980;1087;1182;1373;1507;1684;1794;1928;2037;2208;2323;2408;2548;2693;2833;2977;3076;3137;3347;3416;3498;3590
10-30,847,906694,8:00:00,31,47,113;230;355;460;595;756;826;897;998;1122;1216;1284;1391;1618;1680;1769;1860
10-26,30,942312,7:00:00,3,22,168;322;481;654;710;835;985;1016;1166;1368;1495;1633;1741;1861;1980;2060;2205;2274;2341;2479
10-27,643,963806,11:00:00,12,30,66;303;532;688;886;1029;1284;1429;1710;1819;2038;2157;2279;2353;2465;2560;2710;2798;2866
10-30,860,901829,14:00:00,12,32,33;176;286;426;693;941;1081;1263;1519;1714;1994;2128;2251;2381;2466;2538;2643;2817;2947;3155;3349
10-31,652,903915,16:00:00,10,34,457;950;1053;1211;1362;1578;1705;1835;1996;2144;2314;2390;2455;2550;2616;2709;2829;2964;3050;3135;3206;3324;3420;3512;3605
10-25,459,905423,19:00:00,37,44,59;136;226;286;336;430;497;566
10-27,907,905522,19:00:00,15,33,21;117;226;438;510;606;811;977;1058;1224;1339;1478;1570;1666;1821;2032;2189;2408;2487
10-25,203,905785,19:00:00,17,23,25;108;197;277;372;427;504
10-30,732,900539,12:00:00,11,15,70;189;332;400;551
10-29,903,906212,12:00:00,7,31,64;123;230;356;523;618;710;799;984;1141;1265;1333;1501;1615;1828;2012;2115;2240;2336;2491;2664;2719;2788;2876;3114
10-28,185,905684,8:00:00,16,30,44;176;291;382;451;531;636;727;855;962;1044;1131;1211;1250;1277
10-26,623,904594,13:00:00,15,31,51;160;310;382;579;772;887;1095;1151;1195;1251;1458;1532;1621;1691;1751;1859
10-30,836,905209,12:00:00,25,35,70;160;265;415;518;651;831;918;1030;1265;1430
10-31,911,907291,16:00:00,6,27,50;251;414;574;634;849;1016;1151;1389;1496;1713;1897;2127;2298;2510;2889;2982;3118;3268;3438;3678;3780
10-29,909,902797,12:00:00,17,32,75;153;242;648;824;917;1235;1353;1383;1477;1567;1637;1699;1783;1853;2044
10-30,868,900848,18:00:00,8,25,125;232;343;469;730;858;974;1279;1402;1578;1880;2057;2374;2534;2835;2967;3124;3296
10-30,641,902654,14:00:00,22,43,8;92;243;333;462;594;726;958;1122;1184;1279;1429;1553;1611;1666;1778;2006;2137;2250;2449;2521;2629
10-30,690,904084,8:00:00,38,47,9;104;290;380;504;589;734;789;908;1124
10-26,656,904180,19:00:00,20,37,56;178;337;407;606;749;865;1085;1302;1363;1517;1714;1893;2012;2177;2272;2399;2535
10-25,676,904677,15:00:00,12,36,23;82;168;337;441;668;830;960;1057;1299;1439;1582;1724;1868;2071;2144;2234;2345;2479;2623;2856;2946;3057;3239;3358
10-25,753,901064,7:00:00,20,29,40;109;147;226;322;396;481;537;597;663
10-29,310,902087,18:00:00,2,18,286;381;533;606;670;767;872;997;1106;1145;1190;1318;1394;1437;1712;1818;1931
10-30,161,905183,18:00:00,10,26,5;274;520;631;769;822;889;1097;1167;1271;1366;1555;1642;1874;1979;2117;2259
10-27,700,902699,13:00:00,20,37,100;177;375;478;536;601;794;1040;1102;1217;1348;1451;1555;1696;1793;1963;2043;2123
10-28,571,907389,14:00:00,9,22,29;97;226;273;328;386;451;574;632;722;813;946;1041;1098
10-29,867,900348,14:00:00,14,32,70;208;409;563;732;910;1158;1316;1445;1592;1696;1811;1957;2048;2262;2317;2372;2436;2573
10-25,219,903156,9:00:00,10,20,83;215;342;391;434;535;623;758;823;900;1015
10-31,803,906604,18:00:00,20,33,206;328;482;591;918;1054;1194;1363;1524;1611;1702;1772;1851;1922
10-26,623,904592,9:00:00,26,31,219;301;399;472;533;645
10-25,97,921458,11:00:00,18,23,153;291;403;552;824;1071
10-25,591,904946,9:00:00,11,16,145;231;297;381;593;690
10-25,6002,900319,17:00:00,12,29,23;162;240;470;610;725;847;953;1039;1157;1257;1327;1491;1563;1639;1861;2061;2131
10-29,48,963839,16:00:00,8,24,215;333;478;630;848;1084;1270;1479;1552;1722;1932;2007;2216;2347;2581;2705;2981
10-31,675,905242,8:00:00,3,23,129;290;380;538;618;847;930;1046;1224;1322;1515;1637;1752;1931;2175;2302;2577;2903;3009;3216;3400
10-25,871,902814,19:00:00,7,36,48;172;292;363;544;729;790;932;1250;1458;1598;1886;2029;2108;2206;2432;2497;2572;2698;2855;3004;3101;3233;3298;3410;3511;3660;3744;3820;4032
10-29,628,902260,12:00:00,30,52,131;248;366;501;573;725;821;948;1043;1213;1312;1520;1577;1691;1771;1865;1934;2037;2244;2514;2571;2640;2798
10-30,662,901300,8:00:00,29,42,182;358;455;552;740;1032;1125;1232;1312;1368;1467;1551;1750;1808
10-27,631,902896,13:00:00,15,44,61;182;376;539;652;849;1079;1218;1337;1474;1597;1721;1872;1993;2171;2290;2462;2538;2636;2698;2755;2873;2930;3019;3099;3220;3261;3330;3408;3464
10-30,8,906931,20:00:00,13,18,102;272;361;424;504;608
10-25,806,906550,9:00:00,29,34,81;180;372;643;714;848
10-25,851,903509,15:00:00,12,27,80;145;213;317;411;712;813;880;1004;1096;1251;1390;1476;1538;1654;1798
10-31,912,907343,14:00:00,31,35,55;134;231;313;370
10-28,6011,904523,20:00:00,14,35,83;141;329;502;591;708;840;946;1117;1235;1459;1559;1662;1772;1912;2079;2329;2399;2565;2680;2928;2992
10-28,803,906612,10:00:00,27,33,44;184;256;346;406;475;525
10-30,850,906798,10:00:00,19,38,62;151;365;500;585;784;918;1102;1198;1507;1632;1807;1876;1976;2108;2227;2331;2479;2527;2609
10-25,175,902466,11:00:00,25,29,134;251;470;662;746
10-27,672,902493,17:00:00,23,38,32;182;318;358;398;488;633;696;812;885;925;1139;1269;1468;1607;1737
10-30,632,904196,10:00:00,8,31,39;111;276;370;448;574;923;1070;1261;1332;1402;1468;1624;1985;2117;2239;2433;2669;2731;2822;2887;2949;3031;3213
10-31,55051,905409,8:00:00,39,44,1305;2637;3969;5301;6633;7965
10-28,599,904883,16:00:00,3,8,11;309;497;670;772;880
10-25,646,906956,11:00:00,31,35,51;91;163;231;340
10-30,570,901147,12:00:00,9,18,279;692;885;1244;1533;1790;2155;2483;2777;3026
